rdt_id,cause_group,rdt_lines,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,long_disruption
62896,infrastructure,Arnhem Centraal - Zutphen,16,Friday,10,0,5,1.0,1
62897,engineering work,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",17,Friday,10,0,2,7.0,1
62898,unknown,Alphen a/d Rijn - Gouda,18,Friday,10,0,6,1.0,0
62899,rolling stock,Breda - Rotterdam Centraal (HSL),22,Friday,10,0,2,1.0,0
62900,infrastructure,"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",5,Saturday,11,1,6,4.0,1
62901,infrastructure,Amersfoort - Apeldoorn,6,Saturday,11,1,2,1.0,1
62902,infrastructure,Amersfoort - Ede-Wageningen,6,Saturday,11,1,5,1.0,1
62903,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",6,Saturday,11,1,2,3.0,0
62904,rolling stock,Breda - Roosendaal,6,Saturday,11,1,3,1.0,0
62905,rolling stock,Nijmegen - Venlo,8,Saturday,11,1,3,1.0,0
62907,rolling stock,Heerlen - Maastricht,11,Saturday,11,1,10,1.0,1
62909,rolling stock,Breda - Tilburg,13,Saturday,11,1,5,1.0,0
62910,infrastructure,Emmen - Zwolle,16,Saturday,11,1,5,1.0,0
62912,external,Amsterdam Centraal - Haarlem,18,Saturday,11,1,4,1.0,0
62913,rolling stock,Amersfoort - Zwolle,18,Saturday,11,1,2,1.0,0
62915,external,Almere Oostvaarders - Utrecht Centraal,20,Saturday,11,1,3,1.0,0
62916,rolling stock,Arnhem Centraal - Nijmegen,21,Saturday,11,1,3,1.0,0
62917,rolling stock,Amsterdam Centraal - Haarlem,11,Sunday,11,1,5,1.0,1
62918,infrastructure,Breda - Rotterdam Centraal (HSL),13,Sunday,11,1,2,1.0,1
62920,rolling stock,'s-Hertogenbosch - Nijmegen,15,Sunday,11,1,7,1.0,0
62921,rolling stock,Breda - Roosendaal,17,Sunday,11,1,3,1.0,0
62922,rolling stock,Den Haag Centraal - Utrecht Centraal,17,Sunday,11,1,7,1.0,1
62923,rolling stock,'s-Hertogenbosch - Nijmegen,17,Sunday,11,1,5,1.0,0
62924,rolling stock,Nijmegen - Venlo,19,Sunday,11,1,2,1.0,0
62925,external,Dordrecht - Rotterdam Centraal,19,Sunday,11,1,3,1.0,0
62927,external,Emmen - Zwolle,20,Sunday,11,1,4,1.0,0
62928,engineering work,"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",3,Monday,11,0,7,2.0,1
62929,infrastructure,Heerlen - Maastricht,5,Monday,11,0,5,1.0,1
62930,rolling stock,Amersfoort - Utrecht Centraal,7,Monday,11,0,5,1.0,0
62931,rolling stock,Amersfoort - Zwolle,7,Monday,11,0,2,1.0,0
62933,infrastructure,Den Haag HS - Rotterdam Centraal,8,Monday,11,0,4,1.0,0
62934,rolling stock,Eindhoven - Venlo,9,Monday,11,0,4,1.0,1
62935,rolling stock,Eindhoven - Tilburg,10,Monday,11,0,6,1.0,0
62936,infrastructure,"Antwerpen-Centraal - Breda (HSL), Breda - Rotterdam Centraal (HSL)",11,Monday,11,0,3,2.0,1
62937,infrastructure,"Breda - Dordrecht, Dordrecht - Roosendaal",11,Monday,11,0,3,2.0,1
62938,infrastructure,Lelystad Centrum - Schiphol Airport,11,Monday,11,0,13,1.0,1
62939,infrastructure,Rotterdam Centraal - Utrecht Centraal,11,Monday,11,0,7,1.0,1
62940,rolling stock,Eindhoven - Roermond,16,Monday,11,0,2,1.0,0
62941,rolling stock,Hamm (Westf.) - Venlo,18,Monday,11,0,2,1.0,0
62943,rolling stock,Leiden Centraal - Schiphol Airport,18,Monday,11,0,4,1.0,1
62944,rolling stock,"Den Haag Centraal - Leiden Centraal, Haarlem - Leiden Centraal",18,Monday,11,0,10,2.0,1
62945,rolling stock,Winterswijk - Zutphen,20,Monday,11,0,3,1.0,1
62947,accidents,Breda - Tilburg,22,Monday,11,0,5,1.0,1
62948,rolling stock,"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum",23,Monday,11,0,5,2.0,0
62949,staff,Aachen Hbf - Heerlen,5,Tuesday,11,0,6,1.0,1
62950,infrastructure,Rotterdam Centraal - Utrecht Centraal,7,Tuesday,11,0,12,1.0,1
62951,rolling stock,"Alkmaar - Amsterdam Centraal, Amsterdam Centraal - Hoorn",8,Tuesday,11,0,3,2.0,1
62953,infrastructure,Leiden Centraal - Utrecht Centraal,10,Tuesday,11,0,3,1.0,1
62954,external,Breda - Tilburg,10,Tuesday,11,0,3,1.0,0
62956,rolling stock,Almelo - Mariënberg,13,Tuesday,11,0,6,1.0,1
62957,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",14,Tuesday,11,0,5,2.0,1
62958,infrastructure,Dordrecht - Geldermalsen,15,Tuesday,11,0,4,1.0,0
62959,rolling stock,Den Haag Centraal - Utrecht Centraal,15,Tuesday,11,0,13,1.0,0
62960,rolling stock,Den Haag Centraal - Utrecht Centraal,17,Tuesday,11,0,3,1.0,0
62961,rolling stock,Eindhoven - Roermond,17,Tuesday,11,0,2,1.0,0
62964,external,Dordrecht - Roosendaal,18,Tuesday,11,0,4,1.0,0
62965,infrastructure,Groningen - Leeuwarden,19,Tuesday,11,0,6,1.0,1
62966,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",19,Tuesday,11,0,3,2.0,0
62967,external,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",20,Tuesday,11,0,5,2.0,0
62968,staff,Aachen Hbf - Heerlen,5,Wednesday,11,0,6,1.0,1
62969,logistical,Hamm (Westf.) - Venlo,8,Wednesday,11,0,2,1.0,0
62970,rolling stock,Eindhoven - Tilburg,11,Wednesday,11,0,3,1.0,0
62971,infrastructure,Breda - Tilburg,11,Wednesday,11,0,4,1.0,0
62972,rolling stock,Den Haag HS - Rotterdam Centraal,12,Wednesday,11,0,6,1.0,0
62973,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",13,Wednesday,11,0,3,3.0,0
62975,external,Roosendaal - Vlissingen,17,Wednesday,11,0,11,1.0,0
62976,external,"Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal",18,Wednesday,11,0,4,2.0,0
62977,external,Amersfoort - Apeldoorn,20,Wednesday,11,0,2,1.0,1
62978,external,Apeldoorn - Deventer,21,Wednesday,11,0,4,1.0,0
62979,engineering work,Enkhuizen - Hoorn,5,Thursday,11,0,3,1.0,0
62980,infrastructure,Apeldoorn - Zutphen,8,Thursday,11,0,5,1.0,1
62981,staff,Aachen Hbf - Heerlen,8,Thursday,11,0,6,1.0,1
62983,infrastructure,Leiden Centraal - Utrecht Centraal,10,Thursday,11,0,2,1.0,1
62985,unknown,Apeldoorn - Deventer,12,Thursday,11,0,4,1.0,0
62986,rolling stock,Emmen - Zwolle,13,Thursday,11,0,2,1.0,1
62987,rolling stock,"Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal",13,Thursday,11,0,3,2.0,0
62988,rolling stock,Amsterdam Centraal - Woerden,14,Thursday,11,0,2,1.0,0
62989,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",15,Thursday,11,0,8,2.0,0
62990,rolling stock,Roermond - Sittard,18,Thursday,11,0,4,1.0,0
62992,infrastructure,Heerlen - Sittard,7,Friday,11,0,7,1.0,1
62993,infrastructure,Heerlen - Maastricht,7,Friday,11,0,10,1.0,1
62994,infrastructure,Amersfoort - Zwolle,8,Friday,11,0,6,1.0,1
62995,infrastructure,Alkmaar - Den Helder,8,Friday,11,0,3,1.0,1
62996,staff,Heerlen - Maastricht,9,Friday,11,0,10,1.0,1
62997,rolling stock,Almelo - Deventer,9,Friday,11,0,5,1.0,0
62998,rolling stock,'s-Hertogenbosch - Utrecht Centraal,11,Friday,11,0,3,1.0,0
62999,rolling stock,Amersfoort - Zwolle,12,Friday,11,0,2,1.0,0
63000,unknown,Leeuwarden - Zwolle,12,Friday,11,0,3,1.0,0
63001,rolling stock,Almelo - Deventer,12,Friday,11,0,6,1.0,0
63002,unknown,"Groningen - Zwolle, Leeuwarden - Zwolle",12,Friday,11,0,2,2.0,0
63003,rolling stock,Groningen - Zwolle,13,Friday,11,0,4,1.0,0
63004,infrastructure,Enschede - Hengelo,14,Friday,11,0,3,1.0,0
63005,rolling stock,Arnhem Centraal - Utrecht Centraal,15,Friday,11,0,4,1.0,0
63006,rolling stock,Arnhem Centraal - Nijmegen,15,Friday,11,0,5,1.0,0
63009,infrastructure,Eindhoven - Tilburg,16,Friday,11,0,6,1.0,1
63010,infrastructure,Alphen a/d Rijn - Gouda,17,Friday,11,0,7,1.0,1
63011,rolling stock,Amsterdam Centraal - Lelystad Centrum,20,Friday,11,0,8,1.0,0
63012,infrastructure,"Breda - Tilburg, Eindhoven - Tilburg",21,Friday,11,0,7,2.0,1
63014,accidents,Eindhoven - Roermond,23,Friday,11,0,2,1.0,1
63015,infrastructure,"Breda - Tilburg, Eindhoven - Tilburg",5,Saturday,11,1,4,2.0,1
63016,rolling stock,Leiden Centraal - Utrecht Centraal,7,Saturday,11,1,3,1.0,0
63017,rolling stock,Eindhoven - Venlo,8,Saturday,11,1,4,1.0,1
63018,unknown,'s-Hertogenbosch - Utrecht Centraal,9,Saturday,11,1,9,1.0,0
63019,infrastructure,"Alkmaar - Den Helder, Alkmaar - Hoorn",10,Saturday,11,1,3,2.0,1
63020,external,Haarlem - Leiden Centraal,10,Saturday,11,1,3,1.0,0
63021,external,"Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",13,Saturday,11,1,4,2.0,0
63022,external,Arnhem Centraal - Winterswijk,17,Saturday,11,1,6,1.0,0
63023,unknown,'s-Hertogenbosch - Utrecht Centraal,17,Saturday,11,1,9,1.0,1
63024,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",18,Saturday,11,1,3,3.0,0
63025,external,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",18,Saturday,11,1,2,7.0,0
63026,unknown,'s-Hertogenbosch - Utrecht Centraal,18,Saturday,11,1,9,1.0,1
63027,rolling stock,Antwerpen-Centraal - Roosendaal,18,Saturday,11,1,12,1.0,0
63028,external,'s-Hertogenbosch - Nijmegen,7,Sunday,11,1,3,1.0,1
63029,external,"'s-Hertogenbosch - Nijmegen, Arnhem Centraal - Nijmegen, Nijmegen - Venlo",9,Sunday,11,1,2,3.0,0
63030,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",9,Sunday,11,1,3,3.0,1
63031,external,Groningen - Zwolle,14,Sunday,11,1,3,1.0,0
63032,rolling stock,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",14,Sunday,11,1,4,2.0,0
63034,accidents,"Alkmaar - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Schiphol Airport",22,Sunday,11,1,2,4.0,1
63035,accidents,"Alkmaar - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Schiphol Airport",22,Sunday,11,1,2,4.0,0
63036,infrastructure,"Amersfoort - Apeldoorn, Apeldoorn - Deventer",4,Monday,11,0,5,2.0,1
63038,infrastructure,Amersfoort - Ede-Wageningen,7,Monday,11,0,5,1.0,1
63039,rolling stock,Breda - Rotterdam Centraal (HSL),7,Monday,11,0,2,1.0,0
63040,infrastructure,Breda - Rotterdam Centraal (HSL),13,Monday,11,0,2,1.0,0
63041,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",13,Monday,11,0,2,2.0,0
63042,infrastructure,Eindhoven - Roermond,15,Monday,11,0,5,1.0,0
63043,rolling stock,Eindhoven - Tilburg,17,Monday,11,0,3,1.0,0
63044,external,"Alkmaar - Amsterdam Centraal, Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Schiphol Airport, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",18,Monday,11,0,3,8.0,1
63046,external,"Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)",19,Monday,11,0,5,2.0,0
63047,external,"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",19,Monday,11,0,4,2.0,0
63048,rolling stock,Arnhem Centraal - Utrecht Centraal,19,Monday,11,0,4,1.0,0
63049,external,Almere Oostvaarders - Utrecht Centraal,19,Monday,11,0,3,1.0,0
63050,external,Amsterdam Centraal - Lelystad Centrum,19,Monday,11,0,8,1.0,0
63051,rolling stock,'s-Hertogenbosch - Nijmegen,19,Monday,11,0,5,1.0,0
63053,logistical,Hamm (Westf.) - Venlo,21,Monday,11,0,2,1.0,1
63054,rolling stock,'s-Hertogenbosch - Nijmegen,21,Monday,11,0,5,1.0,0
63055,infrastructure,Haarlem - Uitgeest,0,Tuesday,11,0,8,1.0,1
63056,infrastructure,Haarlem - Uitgeest,4,Tuesday,11,0,3,1.0,1
63057,engineering work,Winterswijk - Zutphen,5,Tuesday,11,0,6,1.0,0
63058,rolling stock,Eindhoven - Roermond,6,Tuesday,11,0,3,1.0,1
63059,rolling stock,Kampen - Zwolle,7,Tuesday,11,0,3,1.0,1
63060,unknown,Arnhem Centraal - Utrecht Centraal,8,Tuesday,11,0,2,1.0,0
63061,weather,Dordrecht - Geldermalsen,8,Tuesday,11,0,8,1.0,0
63062,rolling stock,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",9,Tuesday,11,0,4,3.0,1
63063,rolling stock,Harlingen Haven - Leeuwarden,9,Tuesday,11,0,5,1.0,0
63064,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",9,Tuesday,11,0,2,2.0,0
63065,rolling stock,Roermond - Venlo,9,Tuesday,11,0,2,1.0,1
63066,unknown,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",10,Tuesday,11,0,3,2.0,0
63067,rolling stock,Breda - Rotterdam Centraal (HSL),11,Tuesday,11,0,2,1.0,0
63068,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),11,Tuesday,11,0,2,1.0,0
63069,rolling stock,Kampen - Zwolle,11,Tuesday,11,0,3,1.0,1
63070,rolling stock,Arnhem Centraal - Zutphen,11,Tuesday,11,0,3,1.0,0
63071,accidents,Amersfoort - Zwolle,12,Tuesday,11,0,4,1.0,1
63072,accidents,Breda - Tilburg,14,Tuesday,11,0,4,1.0,1
63073,external,Amsterdam Centraal - Haarlem,16,Tuesday,11,0,5,1.0,0
63075,rolling stock,Arnhem Centraal - Nijmegen,19,Tuesday,11,0,3,1.0,1
63076,rolling stock,Arnhem Centraal - Utrecht Centraal,19,Tuesday,11,0,4,1.0,0
63078,external,Amersfoort - Zwolle,19,Tuesday,11,0,2,1.0,0
63079,rolling stock,Haarlem - Uitgeest,19,Tuesday,11,0,6,1.0,1
63080,rolling stock,Breda - Rotterdam Centraal (HSL),8,Wednesday,11,0,2,1.0,1
63081,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",8,Wednesday,11,0,3,2.0,1
63082,rolling stock,Dordrecht - Rotterdam Centraal,8,Wednesday,11,0,8,1.0,1
63083,unknown,Rotterdam Centraal - Utrecht Centraal,11,Wednesday,11,0,12,1.0,0
63084,engineering work,Den Haag Centraal - Den Haag HS,11,Wednesday,11,0,2,1.0,1
63085,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),11,Wednesday,11,0,2,1.0,0
63088,accidents,Alkmaar - Amsterdam Centraal,14,Wednesday,11,0,4,1.0,0
63089,rolling stock,Eindhoven - Roermond,14,Wednesday,11,0,2,1.0,0
63090,infrastructure,'s-Hertogenbosch - Utrecht Centraal,14,Wednesday,11,0,3,1.0,1
63091,rolling stock,Arnhem Centraal - Nijmegen,17,Wednesday,11,0,5,1.0,0
63092,external,"Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",17,Wednesday,11,0,2,2.0,0
63094,rolling stock,Eindhoven - Venlo,20,Wednesday,11,0,9,1.0,0
63096,infrastructure,Amersfoort - Utrecht Centraal,5,Thursday,11,0,5,1.0,1
63097,infrastructure,"Alkmaar - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Schiphol Airport",5,Thursday,11,0,2,4.0,1
63098,infrastructure,"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal, Amsterdam Centraal - Utrecht Centraal",5,Thursday,11,0,24,3.0,1
63099,logistical,Amersfoort - Zwolle,6,Thursday,11,0,2,1.0,0
63100,infrastructure,Amersfoort - Amsterdam Centraal,6,Thursday,11,0,9,1.0,1
63101,rolling stock,'s-Hertogenbosch - Nijmegen,9,Thursday,11,0,3,1.0,1
63102,infrastructure,Maastricht - Sittard,9,Thursday,11,0,5,1.0,1
63103,infrastructure,Amsterdam Centraal - Lelystad Centrum,11,Thursday,11,0,11,1.0,1
63104,infrastructure,Amsterdam Centraal - Utrecht Centraal,11,Thursday,11,0,10,1.0,1
63105,rolling stock,Amsterdam Centraal - Woerden,12,Thursday,11,0,10,1.0,1
63106,infrastructure,Maastricht - Sittard,12,Thursday,11,0,5,1.0,1
63107,rolling stock,"Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum",13,Thursday,11,0,2,2.0,1
63109,infrastructure,Alphen a/d Rijn - Gouda,15,Thursday,11,0,7,1.0,1
63110,rolling stock,Eindhoven - Roermond,17,Thursday,11,0,2,1.0,0
63111,rolling stock,'s-Hertogenbosch - Nijmegen,17,Thursday,11,0,3,1.0,0
63113,rolling stock,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",19,Thursday,11,0,3,2.0,1
63115,infrastructure,Amersfoort - Zwolle,2,Friday,11,0,3,1.0,1
63116,engineering work,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",4,Friday,11,0,2,4.0,1
63117,engineering work,Rotterdam Centraal - Schiphol Airport (HSL),4,Friday,11,0,2,1.0,1
63118,infrastructure,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",4,Friday,11,0,5,2.0,1
63119,engineering work,Leiden Centraal - Schiphol Airport,4,Friday,11,0,5,1.0,1
63120,rolling stock,Haarlem - Leiden Centraal,6,Friday,11,0,5,1.0,0
63121,infrastructure,Leeuwarden - Zwolle,11,Friday,11,0,3,1.0,1
63124,engineering work,Amsterdam Centraal - Schiphol Airport,12,Friday,11,0,4,1.0,1
63125,rolling stock,Breda - Tilburg,15,Friday,11,0,5,1.0,0
63126,external,Arnhem Centraal - Utrecht Centraal,20,Friday,11,0,10,1.0,0
63127,infrastructure,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",22,Friday,11,0,2,2.0,1
63128,infrastructure,Amersfoort - Schiphol Airport,8,Saturday,11,1,8,1.0,1
63129,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),9,Saturday,11,1,2,1.0,1
63130,unknown,'s-Hertogenbosch - Utrecht Centraal,9,Saturday,11,1,3,1.0,0
63131,rolling stock,Eindhoven - Venlo,10,Saturday,11,1,2,1.0,0
63132,rolling stock,Aachen Hbf - Heerlen,11,Saturday,11,1,3,1.0,1
63133,logistical,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",12,Saturday,11,1,3,3.0,1
63134,rolling stock,Eindhoven - Venlo,19,Saturday,11,1,2,1.0,0
63135,external,Arnhem Centraal - Zutphen,21,Saturday,11,1,8,1.0,0
63136,rolling stock,Arnhem Centraal - Nijmegen,22,Saturday,11,1,5,1.0,0
63137,external,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",22,Saturday,11,1,3,2.0,0
63138,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",5,Sunday,11,1,4,2.0,0
63139,external,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",6,Sunday,11,1,4,2.0,1
63140,external,Schiphol Airport - Utrecht Centraal,7,Sunday,11,1,5,1.0,1
63141,external,Leiden Centraal - Schiphol Airport,7,Sunday,11,1,5,1.0,1
63142,external,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",7,Sunday,11,1,5,2.0,0
63143,external,Rotterdam Centraal - Schiphol Airport (HSL),8,Sunday,11,1,2,1.0,1
63144,infrastructure,Amersfoort - Zwolle,9,Sunday,11,1,3,1.0,1
63145,infrastructure,Groningen - Leeuwarden,13,Sunday,11,1,9,1.0,1
63146,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",13,Sunday,11,1,3,3.0,0
63148,rolling stock,Arnhem Centraal - Zutphen,16,Sunday,11,1,3,1.0,0
63149,rolling stock,Alkmaar - Amsterdam Centraal,18,Sunday,11,1,4,1.0,0
63150,infrastructure,Groningen - Leeuwarden,18,Sunday,11,1,4,1.0,0
63151,rolling stock,Almelo - Deventer,19,Sunday,11,1,6,1.0,0
63152,rolling stock,Breda - Rotterdam Centraal (HSL),19,Sunday,11,1,2,1.0,0
63153,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),21,Sunday,11,1,2,1.0,0
63154,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",21,Sunday,11,1,2,2.0,0
63156,rolling stock,Amersfoort - Zwolle,21,Sunday,11,1,3,1.0,0
63157,external,Breda - Roosendaal,22,Sunday,11,1,3,1.0,0
63158,rolling stock,"Eindhoven - Venlo, Nijmegen - Venlo",22,Sunday,11,1,2,2.0,0
63159,rolling stock,Groningen - Zwolle,23,Sunday,11,1,4,1.0,1
63160,external,Groningen - Leeuwarden,6,Monday,11,0,6,1.0,1
63161,infrastructure,"Amersfoort - Apeldoorn, Apeldoorn - Deventer",6,Monday,11,0,5,2.0,1
63162,rolling stock,Groningen - Leeuwarden,7,Monday,11,0,6,1.0,0
63163,infrastructure,"Alkmaar - Den Helder, Alkmaar - Hoorn",7,Monday,11,0,3,2.0,0
63164,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),7,Monday,11,0,2,1.0,0
63165,rolling stock,Leeuwarden - Stavoren,7,Monday,11,0,6,1.0,1
63167,rolling stock,Arnhem Centraal - Winterswijk,8,Monday,11,0,3,1.0,0
63170,infrastructure,Harlingen Haven - Leeuwarden,9,Monday,11,0,4,1.0,1
63171,infrastructure,Leeuwarden - Stavoren,10,Monday,11,0,4,1.0,1
63172,infrastructure,Amersfoort - Zwolle,10,Monday,11,0,2,1.0,1
63173,logistical,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Leeuwarden, Groningen - Veendam, Groningen - Zwolle",10,Monday,11,0,10,5.0,1
63174,rolling stock,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",11,Monday,11,0,4,3.0,1
63175,rolling stock,Breda - Rotterdam Centraal (HSL),11,Monday,11,0,2,1.0,1
63176,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",12,Monday,11,0,3,2.0,1
63177,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",12,Monday,11,0,15,3.0,1
63178,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),12,Monday,11,0,2,1.0,0
63179,infrastructure,Apeldoorn - Zutphen,12,Monday,11,0,5,1.0,0
63180,infrastructure,'s-Hertogenbosch - Eindhoven,13,Monday,11,0,3,1.0,1
63181,external,Lelystad Centrum - Zwolle,13,Monday,11,0,2,1.0,1
63182,external,Amersfoort - Zwolle,13,Monday,11,0,3,1.0,1
63183,infrastructure,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",15,Monday,11,0,2,7.0,0
63184,rolling stock,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",20,Monday,11,0,3,2.0,0
63185,rolling stock,Eindhoven - Tilburg,21,Monday,11,0,3,1.0,0
63187,rolling stock,'s-Hertogenbosch - Nijmegen,22,Monday,11,0,5,1.0,0
63188,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",22,Monday,11,0,7,3.0,1
63189,infrastructure,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",5,Tuesday,11,0,5,2.0,1
63190,engineering work,Dordrecht - Geldermalsen,5,Tuesday,11,0,3,1.0,1
63191,rolling stock,Arnhem Centraal - Zutphen,7,Tuesday,11,0,6,1.0,0
63193,external,Liège-Guillemins - Maastricht,9,Tuesday,11,0,3,1.0,0
63194,rolling stock,Eindhoven - Venlo,9,Tuesday,11,0,2,1.0,0
63195,infrastructure,'s-Hertogenbosch - Eindhoven,9,Tuesday,11,0,3,1.0,0
63197,logistical,"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal",10,Tuesday,11,0,14,2.0,1
63198,accidents,Amsterdam Centraal - Woerden,10,Tuesday,11,0,10,1.0,1
63199,logistical,Arnhem Centraal - Utrecht Centraal,10,Tuesday,11,0,7,1.0,1
63201,rolling stock,Roosendaal - Vlissingen,10,Tuesday,11,0,11,1.0,0
63202,accidents,"Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal",11,Tuesday,11,0,4,2.0,0
63203,infrastructure,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",14,Tuesday,11,0,4,2.0,0
63204,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",14,Tuesday,11,0,7,3.0,0
63205,external,Dordrecht - Rotterdam Centraal,14,Tuesday,11,0,8,1.0,0
63207,rolling stock,Den Haag Centraal - Utrecht Centraal,14,Tuesday,11,0,4,1.0,0
63208,rolling stock,Almelo - Hengelo,15,Tuesday,11,0,4,1.0,0
63209,rolling stock,Leiden Centraal - Schiphol Airport,17,Tuesday,11,0,5,1.0,0
63210,external,'s-Hertogenbosch - Eindhoven,17,Tuesday,11,0,3,1.0,0
63211,rolling stock,Rhenen - Utrecht Centraal,17,Tuesday,11,0,2,1.0,0
63212,staff,Aachen Hbf - Heerlen,18,Tuesday,11,0,4,1.0,1
